application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
220653,2014-06-09 09:44:36,Hired,Male,Production Department,b9,70753.0
997908,2014-06-09 09:47:36,Hired,Female,Production Department,b9,9041.0
687198,2014-06-09 00:37:46,Rejected,Male,Service Department,c5,64093.0
808956,2014-06-09 19:26:23,Rejected,Male,Service Department,c8,1659.0
643354,2014-06-09 18:54:52,Rejected,Male,Service Department,c8,51235.0
797497,2014-06-09 23:25:32,Rejected,Male,Service Department,c9,76959.0
214058,2014-06-09 23:28:06,Rejected,Male,Service Department,c9,53154.0
899341,2014-06-10 10:55:53,Rejected,Male,Operations Department,i7,77767.0
220067,2014-06-10 12:05:01,Rejected,Male,Operations Department,i6,15266.0
251517,2014-06-10 12:05:38,Rejected,Male,Operations Department,i6,87908.0
202279,2014-06-10 12:07:21,Hired,Don’t want to say,Operations Department,i6,17691.0
915603,2014-06-10 17:48:18,Rejected,Male,Operations Department,b9,44588.0
117676,2014-06-10 00:11:56,Rejected,Male,Service Department,c8,83450.0
106504,2014-06-10 00:11:56,Rejected,Male,Service Department,c8,61895.0
495662,2014-06-11 13:32:17,Rejected,Male,Production Department,c9,77165.0
891509,2014-06-11 17:54:18,Hired,Male,Operations Department,c-10,59501.0
821506,2014-06-11 17:55:24,Rejected,Male,Operations Department,c-10,35386.0
877797,2014-06-11 18:01:37,Hired,Female,Operations Department,c-10,5359.0
933454,2014-06-11 08:12:27,Hired,Male,Operations Department,c5,92060.0
145895,2014-06-11 12:30:54,Rejected,Male,Sales Department,i5,18209.0
867135,2014-06-11 12:31:16,Rejected,Male,Sales Department,i5,78364.0
228826,2014-06-11 06:19:56,Rejected,Female,General Management,c9,73850.0
812681,2014-06-11 00:42:45,Rejected,Male,Service Department,c8,22913.0
280565,2014-06-11 10:38:34,Hired,Male,Purchase Department,c5,60262.0
272553,2014-06-12 08:30:01,Rejected,Female,General Management,i6,69011.0
781537,2014-06-12 12:58:47,Rejected,Male,Service Department,c9,49388.0
919066,2014-06-12 12:55:57,Rejected,Male,Sales Department,i6,26296.0
295087,2014-06-12 11:52:24,Rejected,Male,Service Department,c5,63091.0
448658,2014-06-12 11:53:21,Rejected,Male,Service Department,c5,75179.0
134620,2014-06-12 11:56:17,Hired,Male,Service Department,c5,29047.0
98630,2014-06-12 03:25:46,Rejected,Female,Operations Department,c5,57640.0
743668,2014-06-12 03:28:19,Hired,Female,Operations Department,c5,51576.0
112172,2014-06-12 10:46:31,Hired,Male,Sales Department,i5,22976.0
284546,2014-06-12 10:47:07,Hired,Don’t want to say,Sales Department,i5,21763.0
589650,2014-06-12 15:50:56,Rejected,Male,Marketing Department,i6,70774.0
385568,2014-06-13 07:06:13,Rejected,Male,Sales Department,i7,46995.0
784187,2014-06-13 07:07:40,Hired,Female,Sales Department,i7,16215.0
897981,2014-06-13 07:08:45,Hired,Female,Sales Department,i7,13899.0
422447,2014-06-13 07:09:10,Rejected,Female,Sales Department,i7,88883.0
803693,2014-06-13 07:07:05,Hired,Don’t want to say,Sales Department,i7,46351.0
605070,2014-06-13 20:11:28,Hired,Male,Operations Department,c9,53264.0
993627,2014-06-14 14:53:26,Hired,Male,Service Department,i7,17062.0
692274,2014-06-14 14:55:00,Hired,Male,Service Department,i7,45379.0
140135,2014-06-14 11:28:56,Rejected,Male,Sales Department,c8,52605.0
278058,2014-06-14 15:55:58,Rejected,Male,Service Department,c5,24232.0
155879,2014-06-15 12:08:12,Rejected,Male,Operations Department,c5,87290.0
690984,2014-06-15 16:18:58,Rejected,Male,Service Department,c5,80410.0
860350,2014-06-15 16:19:50,Rejected,Male,Service Department,c5,76864.0
129706,2014-06-16 11:26:02,Rejected,Male,Marketing Department,i5,91589.0
232317,2014-06-16 12:20:21,Hired,Female,Human Resource Department,c9,55923.0
450279,2014-06-16 15:10:05,Rejected,Female,General Management,i5,80347.0
959439,2014-06-16 15:10:05,Hired,Female,General Management,i5,38516.0
281797,2014-06-16 15:10:41,Hired,Don’t want to say,General Management,i5,44331.0
184057,2014-06-16 02:47:31,Rejected,Male,Marketing Department,i7,2360.0
595958,2014-06-16 02:47:54,Rejected,Male,Marketing Department,i7,84718.0
321811,2014-06-27 15:54:44,Rejected,Male,Marketing Department,i7,5024.0
717204,2014-06-16 15:38:26,Hired,Male,Operations Department,i7,61734.0
865820,2014-06-16 15:40:32,Hired,Male,Operations Department,i7,41177.0
211845,2014-06-16 15:43:55,Hired,Male,Operations Department,i7,40367.0
728259,2014-07-04 15:37:18,Rejected,Male,Operations Department,i6,96553.0
378829,2014-07-04 15:39:20,Rejected,Male,Operations Department,i6,68165.0
782971,2014-07-07 13:42:54,Hired,Female,Operations Department,i6,47196.0
746982,2014-07-07 13:40:19,Hired,Don’t want to say,Operations Department,i6,78657.0
882121,2014-06-16 17:03:13,Rejected,Male,Operations Department,i7,69497.0
960400,2014-06-16 07:31:53,Rejected,Male,Sales Department,i7,44449.0
292179,2014-06-16 10:20:15,Rejected,Male,Operations Department,c9,64722.0
675024,2014-06-16 10:04:40,Rejected,Male,Operations Department,i5,1516.0
112074,2014-06-16 11:06:46,Hired,Male,Production Department,i6,95519.0
660727,2014-07-07 16:23:07,Rejected,Male,Production Department,i6,5408.0
976582,2014-07-07 16:24:05,Hired,Male,Production Department,i6,45087.0
833229,2014-07-07 16:24:35,Rejected,Male,Production Department,i6,91891.0
703438,2014-06-17 19:50:06,Rejected,Male,Sales Department,i5,68761.0
306707,2014-06-17 12:56:59,Rejected,Male,Operations Department,c-10,68773.0
174113,2014-06-17 11:11:13,Rejected,Male,Service Department,i5,80424.0
793265,2014-06-17 13:31:48,Rejected,Male,Service Department,c9,22786.0
71650,2014-06-17 09:43:31,Rejected,Male,Service Department,i6,13682.0
598035,2014-06-17 09:43:57,Hired,Male,Service Department,i6,21448.0
693363,2014-06-17 09:45:29,Hired,Female,Service Department,i6,98086.0
978878,2014-06-17 09:41:00,Rejected,Don’t want to say,Service Department,i6,23580.0
741707,2014-06-17 15:55:33,Hired,Female,Sales Department,c-10,54390.0
124924,2014-06-17 08:56:21,Rejected,Male,Operations Department,i7,62508.0
570987,2014-06-20 01:06:55,Rejected,Female,Operations Department,i1,55211.0
821427,2014-06-18 16:30:48,Hired,Male,Service Department,c8,87189.0
159009,2014-06-18 16:32:24,Rejected,Don’t want to say,Service Department,c8,6337.0
431469,2014-06-18 23:53:56,Rejected,Male,Service Department,c9,42782.0
87527,2014-06-18 15:17:54,Rejected,Male,Service Department,i5,68759.0
749355,2014-06-18 11:59:38,Rejected,Male,Marketing Department,c-10,93633.0
450487,2014-06-18 12:00:24,Hired,Female,Marketing Department,c-10,94599.0
427831,2014-06-18 12:11:01,Rejected,Male,Operations Department,c9,66048.0
17608,2014-06-18 12:12:25,Rejected,Male,Operations Department,c9,22580.0
14313,2014-06-18 10:30:52,Rejected,Male,Operations Department,i5,9609.0
777059,2014-06-18 12:38:42,Rejected,Male,Service Department,c5,30344.0
249616,2014-06-18 12:40:09,Rejected,Male,Service Department,c5,35271.0
583928,2014-06-18 12:43:58,Hired,Male,Service Department,c5,50946.0
75888,2014-06-18 05:31:08,Hired,Don’t want to say,Marketing Department,c9,83771.0
655469,2014-06-18 17:20:41,Rejected,Male,Service Department,c9,12642.0
990771,2014-06-18 17:21:14,Rejected,Male,Service Department,c9,54606.0
963868,2014-06-18 17:21:39,Rejected,Male,Service Department,c9,73842.0
228644,2014-06-18 14:26:26,Rejected,Male,Service Department,c5,82625.0
840497,2014-06-19 12:47:42,Rejected,Female,Finance Department,c5,72452.0
612764,2014-06-19 15:51:50,Rejected,Female,Production Department,c5,65012.0
140937,2014-06-19 14:49:24,Rejected,Male,Marketing Department,i7,27197.0
157059,2014-06-19 16:48:15,Rejected,Male,Production Department,c9,25222.0
18776,2014-06-19 17:44:44,Rejected,Male,Purchase Department,i1,62050.0
316797,2014-06-20 09:56:51,Rejected,Male,Operations Department,c-10,38779.0
831922,2014-06-20 04:52:09,Hired,Male,Purchase Department,c9,98409.0
339313,2014-06-20 15:26:36,Rejected,Female,General Management,c9,21220.0
58885,2014-06-20 15:31:16,Rejected,Female,General Management,c9,73385.0
469633,2014-06-20 09:45:52,Rejected,Male,Sales Department,i6,62700.0
604341,2014-06-20 09:46:17,Rejected,Male,Sales Department,i6,30898.0
252378,2014-06-20 17:19:50,Rejected,Male,Operations Department,c-10,13370.0
870897,2014-06-20 15:08:54,Rejected,Male,Service Department,i5,12608.0
445431,2014-06-20 15:09:53,Rejected,Male,Service Department,i5,44717.0
529856,2014-06-20 15:10:53,Hired,Male,Service Department,i5,52346.0
617345,2014-06-20 15:11:21,Hired,Don’t want to say,Service Department,i5,63678.0
931047,2014-06-20 15:11:47,Rejected,Don’t want to say,Service Department,i5,47860.0
212844,2014-06-20 16:39:10,Hired,Female,Finance Department,c9,59213.0
496033,2014-06-20 16:40:24,Rejected,Female,Finance Department,c9,38102.0
80259,2014-06-20 08:20:35,Hired,Female,Sales Department,c-10,55952.0
278631,2014-06-20 13:35:44,Rejected,Male,Operations Department,i5,71755.0
431577,2014-06-20 13:37:42,Hired,Male,Operations Department,i5,61930.0
709095,2014-06-20 13:39:29,Hired,Male,Operations Department,i5,40025.0
239190,2014-06-20 12:59:14,Rejected,Male,Operations Department,c9,1216.0
468968,2014-06-20 11:40:33,Rejected,Male,Service Department,c5,44445.0
278514,2014-06-20 05:52:16,Hired,Male,Sales Department,i5,57390.0
308552,2014-06-20 09:29:38,Hired,Female,Service Department,i6,19351.0
647156,2014-06-21 16:34:52,Rejected,Don’t want to say,Operations Department,c5,90879.0
219236,2014-06-21 14:25:52,Rejected,Don’t want to say,Marketing Department,c9,28592.0
951001,2014-06-22 09:07:35,Hired,Female,Service Department,c-10,85827.0
783405,2014-06-22 16:01:16,Rejected,Male,Service Department,c9,7539.0
139588,2014-06-22 12:41:17,Rejected,Male,Service Department,c5,86287.0
763361,2014-06-22 02:38:49,Hired,Male,Operations Department,c5,37485.0
151914,2014-06-22 02:39:13,Rejected,Don’t want to say,Operations Department,c5,71079.0
813774,2014-06-22 02:40:54,Rejected,Don’t want to say,Operations Department,c5,89547.0
787490,2014-06-22 14:55:41,Rejected,Male,Operations Department,c-10,42500.0
507412,2014-06-22 14:56:04,Rejected,Male,Operations Department,c-10,81722.0
190392,2014-06-22 14:59:49,Hired,Female,Operations Department,c-10,40902.0
529792,2014-06-22 15:00:10,Rejected,Female,Operations Department,c-10,89323.0
661229,2014-07-10 17:09:16,Hired,Male,Operations Department,c-10,27817.0
686696,2014-07-10 17:10:39,Hired,Male,Operations Department,c-10,7235.0
48507,2014-06-22 09:11:21,Rejected,Male,Service Department,c9,93685.0
90943,2014-06-23 21:11:13,Hired,Male,Operations Department,i7,24329.0
397684,2014-06-23 16:41:14,Rejected,Male,Operations Department,i7,98488.0
860109,2014-06-23 16:22:25,Rejected,Male,Service Department,c9,80153.0
381855,2014-06-23 16:23:01,Rejected,Male,Service Department,c9,18933.0
124098,2014-06-23 16:23:21,Hired,Male,Service Department,c9,99950.0
26091,2014-06-23 17:43:50,Rejected,Male,Sales Department,c-10,58760.0
849322,2014-06-23 08:58:09,Rejected,Male,Operations Department,c9,92747.0
842644,2014-06-23 15:57:08,Rejected,Male,Production Department,i7,45000.0
500389,2014-06-23 10:49:50,Rejected,Male,Operations Department,i6,21609.0
961630,2014-06-23 10:51:46,Hired,Don’t want to say,Operations Department,i6,1770.0
887205,2014-06-23 10:14:27,Rejected,Male,Sales Department,i5,69826.0
724771,2014-06-23 10:14:58,Rejected,Male,Sales Department,i5,66193.0
202953,2014-06-24 21:24:05,Hired,Male,Service Department,i5,56772.0
141903,2014-06-24 20:10:25,Rejected,Male,Service Department,b9,4417.0
746731,2014-06-24 18:05:33,Rejected,Male,Operations Department,c9,28392.0
39116,2014-06-24 00:33:40,Rejected,Male,Operations Department,b9,58099.0
832026,2014-06-24 07:17:51,Rejected,Female,Finance Department,c9,64733.0
103409,2014-06-24 19:13:09,Rejected,Female,Service Department,i1,84778.0
842023,2014-06-25 11:25:54,Rejected,Male,Service Department,c9,57572.0
273935,2014-06-25 11:27:21,Hired,Female,Service Department,c9,71034.0
224305,2014-06-25 17:50:53,Rejected,Male,Service Department,c9,9137.0
930428,2014-06-25 11:55:02,Rejected,Male,Service Department,c8,79329.0
904609,2014-06-25 11:57:30,Rejected,Male,Service Department,c8,7154.0
820245,2014-06-25 12:20:25,Hired,Female,General Management,c9,36480.0
213385,2014-06-25 12:20:59,Rejected,Female,General Management,c9,77882.0
797233,2014-07-18 17:26:15,Hired,Don’t want to say,Operations Department,c5,45473.0
52581,2014-06-25 15:39:16,Rejected,Female,Operations Department,i5,8361.0
205409,2014-06-25 19:58:44,Rejected,Female,Service Department,i7,88469.0
926369,2014-06-26 09:39:21,Hired,Female,Operations Department,i7,72641.0
409635,2014-06-26 18:13:47,Hired,Male,Service Department,b9,36612.0
669926,2014-06-26 10:44:14,Hired,Female,Service Department,b9,65268.0
99798,2014-06-26 10:44:23,Hired,Female,Service Department,b9,98297.0
465488,2014-06-26 18:07:13,Rejected,Male,Operations Department,c9,7807.0
377818,2014-07-04 07:37:58,Hired,Female,Sales Department,b9,6821.0
218937,2014-07-04 07:37:49,Rejected,Don’t want to say,Sales Department,b9,55512.0
692071,2014-06-26 08:19:35,Rejected,Male,Sales Department,c-10,31271.0
958561,2014-06-26 16:47:08,Hired,Male,Operations Department,i6,42656.0
796498,2014-06-26 11:59:37,Rejected,Male,Operations Department,i1,82745.0
167582,2014-06-26 09:02:18,Rejected,Male,Purchase Department,i7,97823.0
170195,2014-06-26 09:04:28,Rejected,Male,Purchase Department,i7,75871.0
245448,2014-06-26 09:05:33,Rejected,Female,Purchase Department,i7,3381.0
106736,2014-07-11 10:44:45,Rejected,Female,Operations Department,i7,47122.0
347906,2014-07-11 10:45:15,Hired,Male,Operations Department,i7,16873.0
575292,2014-07-03 16:50:40,Hired,Female,Finance Department,c9,66536.0
910150,2014-06-27 13:51:45,Rejected,Male,Operations Department,c5,51779.0
499010,2014-06-27 13:55:55,Hired,Male,Operations Department,c5,60429.0
777478,2014-06-30 09:51:23,Hired,Female,Operations Department,c5,30070.0
926942,2014-06-30 09:54:08,Rejected,Male,Operations Department,c5,62255.0
728782,2014-06-27 05:19:31,Rejected,Male,Service Department,c-10,95458.0
605607,2014-06-27 05:22:37,Hired,Male,Service Department,c-10,42248.0
524171,2014-06-27 05:24:55,Hired,Female,Service Department,c-10,10154.0
118021,2014-06-27 18:02:10,Rejected,Male,Service Department,b9,66336.0
865873,2014-06-27 18:04:11,Hired,Female,Service Department,b9,76666.0
459625,2014-06-27 08:08:47,Rejected,Male,Operations Department,c-10,4887.0
95500,2014-06-27 15:51:29,Rejected,Male,Sales Department,c9,28931.0
405195,2014-06-27 14:12:08,Rejected,Male,Sales Department,c-10,26238.0
86468,2014-06-27 10:25:16,Rejected,Male,Operations Department,c-10,71021.0
369294,2014-06-27 14:12:40,Rejected,Male,Service Department,c5,6008.0
758632,2014-06-27 14:14:16,Rejected,Male,Service Department,c5,4748.0
58792,2014-06-27 18:41:43,Rejected,Male,Service Department,c5,3265.0
185368,2014-06-27 18:42:07,Rejected,Male,Service Department,c5,1079.0
760150,2014-06-27 02:57:29,Rejected,Male,Operations Department,i5,54810.0
879614,2014-06-27 02:58:57,Rejected,Female,Operations Department,i5,38722.0
388194,2014-06-28 15:42:00,Rejected,Male,Purchase Department,i5,61652.0
981989,2014-06-28 00:06:30,Rejected,Male,Service Department,i5,84733.0
224545,2014-06-28 13:43:21,Rejected,Female,Sales Department,i5,69498.0
79239,2014-06-28 13:44:18,Hired,Male,Sales Department,i5,6389.0
94365,2014-06-28 16:30:05,Rejected,Male,Operations Department,c8,48728.0
165194,2014-06-28 16:31:38,Hired,Male,Operations Department,c8,39800.0
102178,2014-06-28 16:32:10,Rejected,Male,Operations Department,c8,86589.0
790311,2014-06-28 07:12:23,Rejected,Male,Sales Department,c9,21392.0
12887,2014-06-29 17:47:14,Hired,Male,Human Resource Department,i6,13201.0
572590,2014-06-29 17:47:53,Hired,Female,Human Resource Department,i6,5612.0
147125,2014-06-29 00:36:52,Rejected,Male,Operations Department,c5,53789.0
819071,2014-06-29 00:37:22,Rejected,Male,Operations Department,c5,93280.0
754821,2014-06-29 00:14:18,Hired,Male,Purchase Department,i7,17687.0
524867,2014-06-29 12:38:22,Rejected,Male,Service Department,i7,83659.0
326373,2014-06-29 12:39:53,Hired,Male,Service Department,i7,72303.0
253780,2014-06-30 16:12:29,Rejected,Male,Service Department,i5,9436.0
405282,2014-07-08 08:03:39,Hired,Female,General Management,i7,40537.0
780674,2014-06-30 10:32:28,Rejected,Male,Marketing Department,i7,4760.0
686874,2014-06-30 16:38:42,Rejected,Male,Service Department,i5,76824.0
568925,2014-06-30 18:53:50,Rejected,Male,Marketing Department,i6,38429.0
293063,2014-06-30 14:40:36,Rejected,Female,Sales Department,i5,72632.0
260348,2014-06-30 14:45:41,Hired,Female,Sales Department,i5,2634.0
113826,2014-06-30 14:46:16,Hired,Male,Sales Department,i5,53852.0
196727,2014-06-30 07:14:28,Hired,Female,Purchase Department,i6,70369.0
818735,2014-06-30 07:16:56,Rejected,Male,Purchase Department,i6,74961.0
612260,2014-07-01 14:30:29,Rejected,Female,Production Department,c5,33821.0
330494,2014-07-01 12:46:46,Rejected,Male,Operations Department,c5,52362.0
126343,2014-07-01 15:09:13,Rejected,Male,Service Department,c-10,47976.0
23469,2014-07-14 18:36:22,Rejected,Male,Sales Department,c9,31246.0
497220,2014-07-01 18:45:45,Hired,Male,Operations Department,i1,53229.0
138200,2014-07-01 16:27:45,Rejected,Male,Sales Department,i6,59446.0
489004,2014-07-01 16:30:44,Hired,Female,Sales Department,i6,40641.0
949475,2014-07-01 16:31:43,Hired,Female,Sales Department,i6,17388.0
474738,2014-07-01 16:33:24,Hired,Male,Sales Department,i6,59726.0
767146,2014-07-01 01:39:11,Rejected,Female,Service Department,i1,95355.0
778898,2014-07-01 09:46:58,Rejected,Male,Service Department,c9,29566.0
925339,2014-07-01 09:47:22,Rejected,Male,Service Department,c9,8573.0
408232,2014-07-01 18:30:56,Rejected,Male,Service Department,i5,21305.0
